customer_id,order_id,sales,row_num
PS-18970,CA-2017-111591,22.14,9
PS-18970,CA-2017-163818,19.98,10
PS-18970,CA-2015-140830,17.48,11
PS-18970,CA-2017-111591,13.02,12
PS-18970,CA-2016-161158,8.00,13
PS-19045,CA-2017-133865,3359.95,1
PS-19045,CA-2014-136567,2244.48,2
PS-19045,CA-2014-136567,455.10,3
PS-19045,CA-2017-160423,348.21,4
PS-19045,CA-2014-136567,122.48,5
PS-19045,CA-2015-132374,79.36,6
PS-19045,CA-2015-155054,67.98,7
PS-19045,CA-2014-136567,62.31,8
PS-19045,CA-2017-160423,35.78,9
PS-19045,CA-2015-155054,29.84,10
PS-19045,CA-2017-109211,16.98,11
PS-19045,CA-2016-164896,12.90,12
PS-19045,CA-2015-155054,8.26,13
PT-19090,US-2016-152373,93.46,1
PT-19090,CA-2017-103065,43.94,2
PT-19090,US-2014-150924,5.18,3
PT-19090,CA-2017-103065,4.77,4
PT-19090,CA-2017-103065,4.45,5
PT-19090,CA-2017-145093,2.11,6
PV-18985,CA-2017-105914,1575.14,1
PV-18985,CA-2014-161508,512.36,2
PV-18985,CA-2016-119025,490.32,3
PV-18985,CA-2017-105914,112.12,4
PV-18985,US-2017-133081,63.88,5
PV-18985,CA-2016-107216,29.29,6
PV-18985,US-2017-133081,26.72,7
PV-18985,CA-2014-161508,22.29,8
PV-18985,CA-2014-161508,16.03,9
PV-18985,CA-2016-107216,8.73,10
PV-18985,CA-2016-107216,8.64,11
PV-18985,CA-2016-107216,7.04,12
PV-18985,CA-2014-161508,3.49,13
PW-19030,CA-2017-116988,1287.45,1
PW-19030,CA-2016-113607,1091.93,2
PW-19030,CA-2014-125150,232.88,3
PW-19030,CA-2016-140438,197.97,4
PW-19030,CA-2017-116988,126.30,5
PW-19030,CA-2016-105354,115.84,6
PW-19030,CA-2016-113607,111.96,7
PW-19030,CA-2017-137323,96.36,8
PW-19030,CA-2015-127327,90.88,9
PW-19030,CA-2017-156272,64.38,10
PW-19030,CA-2017-116988,19.44,11
PW-19030,CA-2017-117695,13.76,12
PW-19030,CA-2016-140256,5.76,13
PW-19240,CA-2015-162782,2541.98,1
PW-19240,US-2015-114839,408.42,2
PW-19240,US-2015-145422,359.50,3
PW-19240,CA-2015-144274,307.98,4
PW-19240,CA-2014-164210,145.98,5
PW-19240,CA-2015-144274,38.88,6
PW-19240,CA-2014-164210,35.81,7
PW-19240,CA-2015-144274,16.56,8
PW-19240,CA-2015-144274,13.12,9
PW-19240,CA-2016-120257,7.87,10
PW-19240,US-2016-131891,2.21,11
QJ-19255,CA-2015-117086,4404.90,1
QJ-19255,CA-2017-144526,677.58,2
QJ-19255,CA-2016-142097,232.96,3
QJ-19255,CA-2017-104066,205.03,4
QJ-19255,US-2014-157070,138.56,5
QJ-19255,CA-2014-127859,126.62,6
QJ-19255,CA-2016-134425,114.95,7
QJ-19255,CA-2016-142097,66.54,8
QJ-19255,US-2014-157070,65.52,9
QJ-19255,CA-2016-142097,43.26,10
QJ-19255,CA-2017-144526,13.90,11
QJ-19255,CA-2016-109652,13.57,12
QJ-19255,CA-2015-130995,4.95,13
RA-19285,CA-2015-111780,1199.96,1
RA-19285,CA-2017-141929,487.98,2
RA-19285,CA-2017-131695,248.57,3
RA-19285,CA-2017-141929,217.85,4
RA-19285,CA-2017-161480,191.98,5
RA-19285,CA-2017-127313,79.12,6
RA-19285,CA-2015-155068,55.94,7
RA-19285,CA-2017-127313,37.39,8
RA-19285,CA-2017-131695,22.23,9
RA-19285,CA-2015-111780,17.94,10
RA-19285,CA-2015-111780,12.60,11
RA-19285,CA-2015-150441,11.36,12
RA-19285,CA-2015-155068,10.69,13
RA-19285,CA-2017-141929,5.56,14
RA-19285,US-2016-128195,3.98,15
RA-19285,CA-2014-154186,2.92,16
RA-19885,US-2014-118997,1215.92,1
RA-19885,US-2017-106145,931.18,2
RA-19885,CA-2014-129091,675.12,3
RA-19885,CA-2014-129091,319.90,4
RA-19885,CA-2017-163629,206.10,5
RA-19885,US-2017-111745,159.99,6
RA-19885,CA-2017-163629,79.99,7
RA-19885,CA-2016-101343,77.88,8
RA-19885,US-2017-106145,71.88,9
RA-19885,US-2017-106145,35.88,10
RA-19885,US-2017-106145,17.04,11
RA-19885,CA-2014-129091,16.23,12
RA-19885,CA-2014-129091,11.36,13
RA-19885,US-2017-106145,9.24,14
RA-19885,CA-2015-155453,4.61,15
RA-19915,CA-2014-134313,1983.97,1
RA-19915,US-2015-122784,913.43,2
RA-19915,US-2015-122784,384.94,3
RA-19915,CA-2016-149979,368.97,4
RA-19915,CA-2017-112809,200.06,5
RA-19915,US-2015-122784,153.58,6
RA-19915,CA-2017-140585,119.98,7
RA-19915,CA-2017-140585,119.83,8
RA-19915,CA-2016-149979,118.25,9
RA-19915,CA-2015-149909,96.08,10
RA-19915,CA-2015-149909,63.77,11
RA-19915,CA-2015-149909,50.97,12
RA-19915,CA-2014-102008,48.94,13
RA-19915,CA-2017-140585,46.67,14
RA-19915,CA-2014-134313,43.18,15
RA-19915,CA-2015-130792,23.83,16
RA-19915,CA-2017-112809,21.38,17
RA-19915,CA-2015-130792,8.65,18
RA-19915,CA-2017-112809,6.74,19
RA-19915,CA-2014-123064,5.25,20
RA-19915,US-2015-122784,2.88,21
RA-19945,CA-2014-169775,505.18,1
RA-19945,CA-2015-126445,484.65,2
RA-19945,CA-2017-152583,251.01,3
RA-19945,CA-2014-169775,174.06,4
RA-19945,CA-2017-146346,146.35,5
RA-19945,CA-2017-152583,54.19,6
RA-19945,CA-2014-169775,29.81,7
RA-19945,CA-2015-112823,25.49,8
RA-19945,CA-2017-152583,16.19,9
RB-19330,CA-2014-159835,657.93,1
RB-19330,CA-2017-106068,259.14,2
RB-19330,CA-2017-106068,55.20,3
RB-19330,CA-2017-106068,13.72,4
RB-19330,CA-2014-159835,12.45,5
RB-19330,CA-2017-106068,9.76,6
RB-19360,CA-2017-140151,13999.96,1
RB-19360,CA-2016-166674,263.88,2
RB-19360,CA-2016-166674,161.94,3
RB-19360,CA-2016-109953,151.62,4
RB-19360,CA-2017-162572,119.96,5
RB-19360,CA-2016-109953,110.38,6
RB-19360,CA-2016-166674,59.52,7
RB-19360,CA-2016-156573,44.76,8
RB-19360,CA-2016-166674,35.12,9
RB-19360,CA-2017-140151,32.48,10
RB-19360,CA-2016-109953,30.80,11
RB-19360,CA-2016-166674,30.48,12
RB-19360,CA-2017-169810,20.23,13
RB-19360,CA-2017-140151,20.04,14
RB-19360,CA-2016-156573,11.28,15
RB-19360,CA-2017-162572,10.61,16
RB-19360,CA-2016-166674,9.84,17
RB-19360,CA-2016-156573,4.45,18
RB-19435,CA-2017-153871,735.98,1
RB-19435,US-2014-144078,725.34,2
RB-19435,US-2014-144078,539.92,3
RB-19435,US-2015-103996,212.64,4
RB-19435,CA-2014-167360,111.79,5
RB-19435,US-2014-105137,101.99,6
RB-19435,US-2015-103996,53.25,7
RB-19435,CA-2017-153871,40.20,8
RB-19435,CA-2015-120397,32.78,9
RB-19435,CA-2017-146458,22.96,10
RB-19435,CA-2017-153871,22.75,11
RB-19435,US-2015-103996,19.92,12
RB-19435,US-2014-105137,18.26,13
RB-19435,US-2015-103996,9.87,14
RB-19435,US-2014-103338,7.98,15
RB-19435,US-2014-144078,7.44,16
RB-19465,CA-2016-115917,1049.20,1
RB-19465,US-2016-146066,815.29,2
RB-19465,CA-2014-152618,574.91,3
RB-19465,CA-2017-105823,487.96,4
RB-19465,CA-2014-117765,429.90,5
RB-19465,CA-2016-120803,199.75,6
RB-19465,CA-2016-105662,177.48,7
RB-19465,CA-2016-103107,177.48,8
RB-19465,CA-2014-117765,161.96,9
RB-19465,CA-2016-158568,95.98,10
RB-19465,CA-2016-105662,93.25,11
RB-19465,CA-2016-103107,71.98,12
RB-19465,CA-2016-158568,64.62,13
RB-19465,CA-2014-117765,32.06,14
RB-19465,CA-2016-103107,25.40,15
RB-19465,CA-2017-104822,24.55,16
RB-19465,CA-2014-117765,19.86,17
RB-19465,CA-2017-137456,15.92,18
RB-19465,CA-2016-115917,15.42,19
RB-19465,CA-2017-161578,13.36,20
RB-19465,CA-2014-152618,8.45,21
RB-19465,CA-2016-158568,1.79,22
RB-19570,US-2016-104815,198.74,1
RB-19570,CA-2017-130351,99.39,2
RB-19570,CA-2017-130351,61.44,3
RB-19570,US-2016-128678,48.66,4
RB-19570,CA-2017-130351,38.90,5
RB-19570,CA-2017-138779,21.74,6
RB-19570,CA-2017-138779,7.92,7
RB-19645,CA-2016-107615,58.58,1
RB-19645,CA-2015-153038,55.94,2
RB-19645,CA-2014-154837,49.57,3
RB-19645,CA-2015-153038,20.32,4
RB-19645,CA-2015-153038,18.43,5
RB-19645,CA-2014-125682,9.96,6
RB-19645,CA-2014-106719,8.29,7
RB-19705,CA-2017-152975,1079.85,1
RB-19705,CA-2017-152975,589.41,2
RB-19705,CA-2015-119550,275.06,3
RB-19705,CA-2017-152975,70.98,4
RB-19705,CA-2017-152975,29.95,5
RB-19705,CA-2015-129854,16.52,6
RB-19705,US-2017-109484,5.68,7
RB-19795,US-2017-110576,2065.32,1
RB-19795,US-2017-110576,1007.23,2
RB-19795,US-2016-168620,540.05,3
RB-19795,US-2017-110576,516.49,4
RB-19795,US-2016-123750,408.74,5
RB-19795,US-2016-123750,291.96,6
RB-19795,US-2016-168620,255.68,7
RB-19795,US-2016-123750,189.59,8
RB-19795,US-2016-155971,99.90,9
RB-19795,CA-2017-157672,63.82,10
RB-19795,CA-2017-100748,58.48,11
RB-19795,US-2016-168620,27.88,12
RB-19795,US-2017-110576,25.34,13
RB-19795,US-2015-150161,25.18,14
RB-19795,US-2016-155971,22.05,15
RB-19795,US-2017-110576,15.55,16
RB-19795,CA-2014-141299,15.28,17
RB-19795,US-2016-123750,4.77,18
RC-19825,CA-2016-125318,328.22,1
RC-19825,CA-2016-140746,181.80,2
RC-19825,CA-2016-141397,161.94,3
RC-19825,CA-2016-141397,161.57,4
RC-19825,CA-2016-141397,46.76,5
RC-19825,CA-2014-138296,24.56,6
RC-19825,CA-2016-141397,21.78,7
RC-19825,CA-2016-141397,17.71,8
RC-19825,CA-2016-114538,11.33,9
RC-19825,CA-2016-143308,10.74,10
RC-19960,US-2014-112872,275.49,1
RC-19960,CA-2014-115259,130.46,2
RC-19960,CA-2016-130225,99.57,3
RC-19960,US-2016-157728,97.98,4
RC-19960,US-2016-144351,89.97,5
RC-19960,US-2014-112872,53.42,6
RC-19960,CA-2014-115259,40.10,7
RC-19960,CA-2017-112774,34.50,8
RC-19960,CA-2014-115259,23.98,9
RC-19960,CA-2014-115259,4.72,10
RD-19480,CA-2014-108147,1676.88,1
RD-19480,US-2017-166688,1123.13,2
RD-19480,US-2017-116652,218.35,3
RD-19480,CA-2015-122826,201.57,4
RD-19480,CA-2016-164637,128.40,5
RD-19480,US-2017-116652,108.96,6
RD-19480,US-2017-116652,99.30,7
RD-19480,CA-2014-108147,68.48,8
RD-19480,US-2017-166688,64.90,9
RD-19480,CA-2016-136434,17.31,10
RD-19480,CA-2017-159457,16.68,11
RD-19480,US-2017-166688,8.29,12
RD-19480,CA-2015-146696,8.10,13
RD-19480,US-2017-116652,2.69,14
RD-19585,CA-2014-164315,1049.93,1
RD-19585,CA-2015-157770,494.38,2
RD-19585,US-2015-151407,263.96,3
RD-19585,CA-2015-157770,248.85,4
RD-19585,CA-2017-111647,167.97,5
RD-19585,CA-2014-164315,154.90,6
RD-19585,CA-2017-139437,87.92,7
RD-19585,CA-2015-121776,87.71,8
RD-19585,CA-2015-127544,79.99,9
RD-19585,CA-2016-131576,49.44,10
RD-19585,CA-2015-121776,36.84,11
RD-19585,CA-2015-162537,36.63,12
RD-19585,CA-2015-157770,36.24,13
RD-19585,CA-2015-162537,33.11,14
RD-19585,CA-2015-157770,29.20,15
RD-19585,CA-2015-162537,24.10,16
RD-19585,CA-2014-164315,15.84,17
RD-19585,CA-2015-162537,10.67,18
RD-19585,CA-2017-131653,5.22,19
RD-19660,CA-2017-103877,1577.94,1
RD-19660,CA-2016-127670,697.16,2
RD-19660,CA-2015-149650,454.27,3
RD-19660,CA-2015-145415,40.74,4
RD-19660,CA-2016-151974,16.52,5
RD-19720,CA-2016-149762,268.70,1
RD-19720,US-2017-143770,238.00,2
RD-19720,CA-2016-149762,205.67,3
RD-19720,CA-2014-157546,89.71,4
RD-19720,CA-2014-107454,89.34,5
RD-19720,CA-2016-146157,81.58,6
RD-19720,CA-2017-126550,81.40,7
RD-19720,US-2017-143770,61.96,8
RD-19720,CA-2015-112375,50.88,9
RD-19720,CA-2016-149762,48.72,10
RD-19720,CA-2016-146157,38.43,11
RD-19720,CA-2014-107454,34.86,12
RD-19720,CA-2015-112375,27.31,13
RD-19720,CA-2014-157546,22.83,14
RD-19720,CA-2016-149762,21.92,15
RD-19720,CA-2016-146157,21.57,16
RD-19720,CA-2016-161543,11.96,17
RD-19720,US-2017-132927,11.09,18
RD-19720,CA-2014-161249,9.35,19
RD-19720,CA-2014-161249,4.46,20
RD-19810,CA-2017-127474,419.40,1
RD-19810,CA-2016-112739,159.56,2
RD-19810,CA-2016-112942,146.82,3
RD-19810,CA-2017-155292,105.98,4
RD-19810,CA-2017-127474,65.58,5
RD-19810,CA-2017-155292,35.06,6
RD-19810,CA-2017-155292,33.94,7
RD-19810,CA-2017-104381,33.38,8
RD-19810,CA-2016-120558,32.40,9
RD-19810,CA-2017-155292,30.00,10
RD-19810,CA-2017-127474,22.20,11
RD-19810,CA-2016-102596,17.18,12
RD-19810,CA-2014-148285,11.95,13
RD-19810,CA-2014-148285,10.37,14
RD-19810,CA-2016-112739,8.61,15
RD-19810,CA-2017-127474,5.18,16
RD-19900,CA-2016-140382,862.34,1
RD-19900,CA-2014-149104,689.82,2
RD-19900,CA-2014-158372,601.54,3
RD-19900,CA-2017-124401,279.94,4
RD-19900,CA-2016-154235,127.95,5
RD-19900,CA-2016-140382,93.68,6
RD-19900,CA-2014-158372,62.24,7
RD-19900,CA-2014-158372,53.20,8
RD-19900,US-2014-149034,47.50,9
RD-19900,CA-2014-149104,40.20,10
RD-19900,CA-2014-158372,39.88,11
RD-19900,CA-2014-158372,39.84,12
RD-19900,CA-2017-124401,37.68,13
RD-19900,CA-2016-154508,28.40,14
RD-19900,CA-2014-149104,26.70,15
RD-19900,CA-2016-140382,21.93,16
RD-19900,CA-2015-148964,20.24,17
RD-19900,CA-2016-140382,19.98,18
RD-19900,CA-2015-163440,15.98,19
RD-19900,CA-2014-149104,13.89,20
RD-19900,CA-2014-158372,10.99,21
RD-19930,CA-2015-139248,623.96,1
RD-19930,CA-2017-160122,127.39,2
RD-19930,CA-2017-125115,95.74,3
RD-19930,CA-2017-160122,55.58,4
RD-19930,CA-2014-120775,31.78,5
RD-19930,CA-2014-120775,15.07,6
RD-19930,CA-2017-125115,10.37,7
RD-19930,CA-2014-120775,4.93,8
RD-19930,CA-2014-120775,4.34,9
RD-19930,CA-2014-120775,1.79,10
RE-19405,CA-2014-165477,48.36,1
RE-19450,CA-2015-151589,239.90,1
RE-19450,CA-2015-151589,195.64,2
RE-19450,CA-2014-163867,132.70,3
RE-19450,CA-2015-142454,104.23,4
RE-19450,CA-2015-142454,70.26,5
RE-19450,CA-2016-169215,29.61,6
RE-19450,CA-2017-127621,26.88,7
RE-19450,CA-2014-163867,15.94,8
RF-19345,CA-2016-163167,1263.30,1
RF-19345,CA-2016-163167,1126.02,2
RF-19345,CA-2016-163167,182.67,3
RF-19345,CA-2015-106187,165.98,4
RF-19345,US-2014-114188,139.86,5
RF-19345,CA-2016-163167,101.70,6
RF-19345,CA-2014-124079,87.96,7
RF-19345,CA-2015-106187,75.00,8
RF-19345,US-2014-114188,38.52,9
RF-19345,CA-2014-141152,33.55,10
RF-19345,US-2014-114188,33.28,11
RF-19345,CA-2015-106187,27.42,12
RF-19345,CA-2016-145009,11.95,13
RF-19345,CA-2016-122518,10.08,14
RF-19345,CA-2014-148425,6.64,15
RF-19345,CA-2014-124079,5.21,16
RF-19735,CA-2015-111206,519.96,1
RF-19735,US-2017-130953,461.97,2
RF-19735,CA-2016-110044,359.98,3
RF-19735,US-2017-130953,302.67,4
RF-19735,CA-2017-126074,157.74,5
RF-19735,CA-2016-105585,154.90,6
RF-19735,US-2017-130953,137.62,7
RF-19735,CA-2014-115357,62.91,8
RF-19735,CA-2017-126074,58.05,9
RF-19735,CA-2017-126074,56.98,10
RF-19735,US-2017-130953,33.48,11
RF-19735,US-2015-134271,21.93,12
RF-19735,CA-2016-105585,10.23,13
RF-19735,CA-2017-126074,2.88,14
RF-19840,CA-2016-136686,383.64,1
RF-19840,CA-2016-139381,203.92,2
RF-19840,CA-2016-125843,103.60,3
RF-19840,CA-2016-136686,56.52,4
RF-19840,CA-2014-151078,49.63,5
RF-19840,CA-2014-123925,40.05,6
RF-19840,CA-2017-117933,35.91,7
RF-19840,CA-2016-125843,22.32,8
RF-19840,CA-2017-136497,13.71,9
RF-19840,CA-2015-130855,6.36,10
RH-19495,CA-2015-124891,2309.65,1
RH-19495,CA-2015-124891,1090.78,2
RH-19495,CA-2017-121538,88.77,3
RH-19495,CA-2014-110639,45.92,4
RH-19495,CA-2014-110639,25.92,5
RH-19495,CA-2017-106537,20.74,6
RH-19495,CA-2017-151428,20.16,7
RH-19495,CA-2015-124891,19.44,8
RH-19510,CA-2016-169663,3357.60,1
RH-19510,CA-2016-168354,1606.23,2
RH-19510,CA-2016-168354,872.32,3
RH-19510,CA-2015-157805,555.96,4
RH-19510,CA-2014-149643,273.96,5
RH-19510,CA-2015-167255,146.82,6
RH-19510,CA-2016-168354,49.53,7
RH-19510,CA-2016-122322,44.40,8
RH-19510,CA-2016-169663,26.85,9
RH-19510,CA-2015-167255,15.51,10
RH-19510,CA-2015-167255,12.96,11
RH-19555,CA-2016-164574,704.76,1
RH-19555,CA-2016-164574,27.40,2
RH-19555,CA-2015-110247,8.23,3
RH-19600,CA-2015-157322,435.50,1
RH-19600,CA-2015-157322,408.42,2
RH-19600,CA-2015-157322,382.12,3
RH-19600,CA-2015-109386,265.86,4
RH-19600,CA-2015-109386,226.20,5
RH-19600,CA-2015-109386,186.54,6
RH-19600,CA-2015-157322,68.60,7
RH-19600,CA-2015-109386,44.43,8
RH-19600,CA-2016-101378,29.00,9
RH-19600,CA-2015-109386,27.90,10
RH-19600,CA-2015-157322,11.17,11
RK-19300,CA-2015-160472,831.20,1
RK-19300,CA-2015-159786,209.67,2
RK-19300,CA-2015-160472,141.40,3
RK-19300,CA-2015-160472,106.75,4
RK-19300,CA-2015-160472,97.82,5
RK-19300,CA-2015-160472,34.76,6
RK-19300,CA-2015-160472,26.40,7
RL-19615,CA-2016-144764,1362.90,1
RL-19615,CA-2016-168753,979.95,2
RL-19615,US-2017-169551,683.99,3
RL-19615,CA-2015-126557,659.17,4
RL-19615,CA-2015-126557,537.54,5
RL-19615,US-2017-169551,527.92,6
RL-19615,CA-2015-126557,383.61,7
RL-19615,CA-2017-159226,344.98,8
RL-19615,US-2017-135062,229.54,9
RL-19615,CA-2015-126557,148.48,10
RL-19615,US-2017-169551,87.21,11
RL-19615,US-2017-151127,49.56,12
RL-19615,CA-2014-133830,49.12,13
RL-19615,CA-2016-144764,35.17,14
RL-19615,CA-2016-144764,29.24,15
RL-19615,CA-2014-133830,26.46,16
RL-19615,CA-2016-168753,22.75,17
RL-19615,US-2017-169551,16.78,18
RL-19615,US-2017-169551,15.55,19
RL-19615,CA-2014-133830,15.00,20
RL-19615,US-2017-169551,13.39,21
RL-19615,CA-2015-126557,7.76,22
RL-19615,CA-2015-126557,6.91,23
RL-19615,CA-2015-126557,1.93,24
RM-19375,US-2017-127292,542.94,1
RM-19375,US-2016-106600,354.90,2
RM-19375,CA-2016-100965,215.65,3
RM-19375,CA-2015-156328,177.48,4
RM-19375,US-2017-127292,79.92,5
RM-19375,CA-2014-139017,46.86,6
RM-19375,CA-2014-141278,21.40,7
RM-19375,US-2017-127292,12.28,8
RM-19375,US-2017-127292,2.04,9
RM-19675,CA-2017-145219,2879.95,1
RM-19675,CA-2015-160171,1640.70,2
RM-19675,CA-2014-158274,503.96,3
RM-19675,CA-2015-115392,311.98,4
RM-19675,CA-2015-160171,270.00,5
RM-19675,CA-2014-158274,149.95,6
RM-19675,CA-2017-145219,90.48,7
RM-19675,CA-2014-166989,69.26,8
RM-19675,CA-2014-158274,29.00,9
RM-19675,CA-2015-115392,22.45,10
RM-19750,CA-2017-168193,71.97,1
RM-19750,CA-2017-168193,26.38,2
RO-19780,CA-2015-155600,1598.06,1
RO-19780,CA-2017-150266,853.93,2
RO-19780,CA-2017-148411,520.46,3
RO-19780,CA-2017-150266,299.96,4
RO-19780,US-2016-120929,189.88,5
RO-19780,CA-2015-153752,173.94,6
RO-19780,CA-2017-150266,67.84,7
RO-19780,CA-2015-155600,36.96,8
RO-19780,CA-2016-152940,29.74,9
RO-19780,CA-2017-150266,18.69,10
RO-19780,CA-2015-162607,14.59,11
RO-19780,CA-2017-148411,11.42,12
RP-19270,CA-2015-135251,369.20,1
RP-19270,CA-2014-155264,146.73,2
RP-19270,CA-2015-148250,134.48,3
RP-19270,CA-2014-155264,117.58,4
RP-19270,CA-2015-135251,56.70,5
RP-19270,CA-2015-135251,35.52,6
RP-19270,CA-2016-167983,33.44,7
RP-19270,CA-2014-155264,20.06,8
RP-19270,CA-2014-155264,18.75,9
RP-19270,CA-2015-148250,12.96,10
RP-19270,CA-2015-135251,6.23,11
RP-19270,CA-2014-155264,2.99,12
RP-19390,CA-2014-120474,2807.84,1
RP-19390,CA-2014-148383,946.76,2
RP-19390,CA-2016-101980,276.78,3
RP-19390,CA-2014-142769,199.98,4
RP-19390,CA-2016-101980,146.69,5
RP-19390,CA-2014-142769,144.96,6
RP-19390,CA-2014-142769,118.00,7
RP-19390,CA-2014-143413,116.28,8
RP-19390,CA-2017-103352,107.42,9
RP-19390,CA-2014-142769,48.94,10
RP-19390,CA-2014-120474,46.64,11
RP-19390,CA-2014-156314,30.36,12
RP-19390,CA-2015-166492,25.92,13
RP-19390,CA-2016-101980,25.32,14
RP-19390,CA-2014-142769,22.66,15
RP-19390,CA-2015-166492,22.58,16
RP-19390,CA-2014-142769,14.19,17
RP-19390,CA-2014-155593,11.64,18
RP-19390,CA-2014-142769,7.30,19
RP-19390,CA-2017-103352,6.99,20
RP-19390,CA-2014-142769,5.70,21
RP-19390,CA-2015-133494,3.55,22
RP-19390,US-2017-145863,2.93,23
RP-19390,US-2017-145863,2.69,24
RP-19855,CA-2015-154326,699.98,1
RP-19855,CA-2016-168774,535.41,2
RP-19855,CA-2015-129546,186.15,3
RP-19855,CA-2015-154326,139.95,4
RP-19855,CA-2015-154326,134.97,5
RP-19855,US-2014-157231,115.36,6
RP-19855,CA-2017-134152,98.16,7
RP-19855,CA-2015-129546,81.79,8
RP-19855,CA-2015-129546,47.19,9
RP-19855,CA-2015-129546,36.78,10
RP-19855,CA-2017-134152,31.44,11
RP-19855,US-2016-150567,27.02,12
RP-19855,US-2016-152835,21.40,13
RP-19855,CA-2017-104108,12.16,14
RP-19855,US-2016-150567,2.95,15
RR-19315,CA-2017-162565,520.46,1
RR-19315,CA-2017-162565,77.72,2
RR-19315,CA-2017-162565,10.37,3
RR-19315,CA-2016-149482,7.38,4
RR-19525,CA-2014-126403,1325.85,1
RR-19525,CA-2014-126403,785.88,2
RR-19525,CA-2017-102155,360.38,3
RR-19525,CA-2015-150308,246.17,4
RR-19525,CA-2016-115525,243.88,5
RR-19525,CA-2014-126403,166.44,6
RR-19525,US-2015-131842,97.42,7
RR-19525,CA-2016-101623,36.48,8
RR-19525,CA-2014-126403,26.20,9
RR-19525,CA-2017-102155,13.56,10
RS-19420,US-2014-117968,1133.35,1
RS-19420,CA-2017-115154,892.98,2
RS-19420,US-2017-128951,872.94,3
RS-19420,US-2017-128951,179.94,4
RS-19420,US-2014-117968,79.47,5
RS-19420,US-2016-159093,32.04,6
RS-19420,CA-2017-164819,13.05,7
RS-19420,US-2017-128951,12.96,8
RS-19420,US-2014-117968,4.56,9
RS-19765,CA-2014-106726,1261.33,1
RS-19765,CA-2014-128846,629.95,2
RS-19765,CA-2017-113670,510.24,3
RS-19765,US-2017-100048,307.98,4
RS-19765,US-2017-100048,299.97,5
RS-19765,US-2017-100048,281.34,6
RS-19765,CA-2017-113670,204.95,7
RS-19765,CA-2014-128846,122.97,8
RS-19765,CA-2017-152856,116.83,9
RS-19765,CA-2017-128300,79.10,10
RS-19765,US-2015-158911,11.78,11
RS-19765,US-2015-158911,4.93,12
RS-19765,CA-2017-124114,0.56,13
RS-19870,CA-2016-107475,9.65,1
RS-19870,CA-2017-142776,7.28,2
RS-19870,CA-2017-142776,5.40,3
RW-19540,CA-2017-166093,2518.29,1
RW-19540,CA-2017-141733,1458.65,2
RW-19540,CA-2017-166093,540.57,3
RW-19540,CA-2017-141733,476.80,4
RW-19540,CA-2015-124800,363.65,5
RW-19540,CA-2017-128041,314.60,6
RW-19540,CA-2017-128041,283.56,7
RW-19540,CA-2015-124800,263.96,8
RW-19540,CA-2017-166093,221.06,9
RW-19540,CA-2017-101014,148.02,10
RW-19540,CA-2015-157959,136.92,11
RW-19540,CA-2015-124800,119.90,12
RW-19540,CA-2017-141733,87.44,13
RW-19540,CA-2015-124800,86.27,14
RW-19540,CA-2015-124800,77.03,15
RW-19540,CA-2015-124800,72.59,16
RW-19540,CA-2017-166093,71.98,17
RW-19540,CA-2015-124800,60.67,18
RW-19540,CA-2017-141733,26.64,19
RW-19540,CA-2017-166093,23.36,20
RW-19540,CA-2015-132815,22.96,21
RW-19540,CA-2017-166093,13.92,22
RW-19540,CA-2017-166093,8.56,23
RW-19630,CA-2016-142958,1114.27,1
RW-19630,CA-2017-155460,895.92,2
RW-19630,CA-2016-112585,715.64,3
RW-19630,CA-2016-144911,152.00,4
RW-19630,CA-2016-165218,149.35,5
RW-19630,CA-2017-123981,65.99,6
RW-19630,CA-2014-111150,47.53,7
RW-19630,CA-2016-144911,34.95,8
RW-19630,CA-2014-111150,29.68,9
RW-19630,US-2016-131114,20.57,10
RW-19630,US-2016-131114,19.04,11
RW-19630,CA-2016-165218,12.99,12
RW-19630,CA-2014-156993,6.08,13
RW-19630,CA-2017-155460,5.28,14
RW-19630,US-2016-131114,4.36,15
RW-19690,CA-2017-167752,1924.16,1
RW-19690,CA-2017-112431,435.84,2
RW-19690,CA-2017-110905,296.85,3
RW-19690,CA-2017-110905,286.29,4
RW-19690,CA-2017-169285,277.40,5
RW-19690,CA-2017-110905,112.80,6
RW-19690,CA-2017-167752,34.38,7
RW-19690,CA-2017-110905,33.99,8
RW-19690,CA-2017-110905,24.90,9
RW-19690,CA-2017-110905,24.18,10
RW-19690,CA-2017-110905,16.20,11
RW-19690,CA-2017-110905,13.71,12
RW-19690,CA-2017-112431,5.88,13
RW-19690,CA-2017-169285,5.78,14
RW-19690,CA-2016-145499,3.28,15
SA-20830,CA-2014-154627,2735.95,1
SA-20830,CA-2017-124436,697.16,2
SA-20830,CA-2015-115938,332.94,3
SA-20830,CA-2017-122154,251.64,4
SA-20830,CA-2015-122266,191.52,5
SA-20830,CA-2015-115938,143.96,6
SA-20830,US-2017-147998,133.12,7
SA-20830,CA-2015-115938,43.04,8
SA-20830,CA-2017-124436,30.93,9
SA-20830,CA-2016-167507,22.78,10
SA-20830,CA-2017-160661,21.93,11
SA-20830,CA-2014-133354,19.44,12
SA-20830,CA-2017-122154,17.43,13
SA-20830,CA-2015-115938,15.42,14
SA-20830,CA-2017-122154,15.12,15
SA-20830,CA-2017-124436,14.62,16
SA-20830,CA-2016-167507,11.84,17
SA-20830,CA-2017-127264,7.06,18
