item_id,order_id,product_id,quantity,unit_price,discount_percent
I001993,O000285,P0001,1,49554.0,20
I001994,O000716,P0157,3,24610.45,25
I001995,O000932,P0158,2,8183.76,20
I001996,O000914,P0158,5,10069.09,5
I001997,O000703,P0096,2,26702.35,0
I001998,O000418,P0016,5,27395.36,0
I001999,O000585,P0102,5,27283.87,25
I002000,O000489,P0113,2,76001.69,25
I002001,O000129,P0175,2,20203.67,10
I002002,O000595,P0079,3,5212.76,15
I002003,O000470,P0126,2,4560.54,5
I002004,O000357,P0163,1,40914.79,10
I002005,O000134,P0066,2,64996.58,10
I002006,O000597,P0048,2,14823.14,30
I002007,O000225,P0039,3,55006.79,0
I002008,O000807,P0189,1,25097.04,30
I002009,O000048,P0174,1,91788.21,20
I002010,O000523,P0106,1,31003.43,0
I002011,O000403,P0099,2,2754.99,25
I002012,O000981,P0086,4,79401.55,20
I002013,O000809,P0143,4,41251.48,5
I002014,O000176,P0023,5,36842.26,15
I002015,O000237,P0012,2,10114.66,5
I002016,O000906,P0003,4,47462.12,0
I002017,O000474,P0066,1,53940.47,15
I002018,O000094,P0030,2,29341.28,0
I002019,O000194,P0047,2,13601.85,25
I002020,O000176,P0170,5,28320.1,15
I002021,O000005,P0186,5,50838.97,0
I002022,O000448,P0129,3,13642.88,25
I002023,O000902,P0151,4,62684.39,25
I002024,O000097,P0177,5,444.7,30
I002025,O000940,P0087,5,21040.44,30
I002026,O000069,P0056,4,6968.72,20
I002027,O000921,P0123,5,2779.6,10
I002028,O000674,P0014,5,33970.68,15
I002029,O000002,P0042,5,59748.45,5
I002030,O000949,P0161,2,14622.24,0
I002031,O000091,P0065,4,55526.29,25
I002032,O000947,P0034,5,17832.8,10
I002033,O000617,P0148,1,4216.75,25
I002034,O000131,P0004,2,56086.78,25
I002035,O000153,P0179,2,50148.36,10
I002036,O000713,P0033,2,14712.94,30
I002037,O000134,P0195,4,25805.41,10
I002038,O999944,P0102,1,30567.31,5
I002039,O000468,P0113,4,60618.68,20
I002040,O000136,P0058,1,98730.49,0
I002041,O000700,P0107,1,45331.54,20
I002042,O000882,P0011,5,78318.94,0
I002043,O000270,P0008,5,33031.94,15
I002044,O000167,P0101,1,51348.52,0
I002045,O000499,P0108,1,3642.89,10
I002046,O000862,P0107,4,54383.34,0
I002047,O000240,P0099,2,3679.7,15
I002048,O000371,P0093,5,4114.02,10
I002049,O000672,P0077,4,54395.53,10
I002050,O000789,P0155,2,12108.32,10
I002051,O000620,P0166,4,43245.62,15
I002052,O000445,P0035,1,30591.86,10
I002053,O000805,P0056,2,9429.55,25
I002054,O000713,P0143,2,40234.83,20
I002055,O000908,P0163,5,40318.45,20
I002056,O000633,P0176,5,3584.09,5
I002057,O000319,P0186,1,65538.5,15
I002058,O000226,P0068,3,18489.75,25
I002059,O000970,P0073,2,65251.47,10
I002060,O000242,P0137,3,47545.35,0
I002061,O000247,P0177,3,582.0,15
I002062,O000383,P0008,3,41464.97,25
I002063,O000939,P0100,3,47423.21,15
I002064,O000730,P0151,3,77709.21,25
I002065,O000970,P0086,2,68972.42,30
I002066,O000403,P0070,5,45028.72,30
I002067,O000442,P0017,3,27984.32,10
I002068,O000023,P0095,1,63813.36,20
I002069,O000521,P0079,3,6510.68,5
I002070,O000806,P0083,5,60513.94,15
I002071,O000116,P0047,-2,14045.44,10
I002072,O000246,P0035,5,21880.68,15
I002073,O000956,P0032,1,65033.18,25
I002074,O000598,P0140,2,24920.52,10
I002075,O000325,P0199,2,44651.53,20
I002076,O000226,P0106,4,31754.34,25
I002077,O000031,P0005,1,43958.13,10
I002078,O000146,P0043,1,20066.08,0
I002079,O000288,P0143,2,49317.01,10
I002080,O000918,P0190,5,41058.46,30
I002081,O000667,P0175,4,19490.73,25
I002082,O000891,P0042,1,63623.14,10
I002083,O000841,P0190,4,38078.88,15
I002084,O000699,P0103,2,44730.58,10
I002085,O000662,P0016,3,41891.5,20
I002086,O000026,P0017,3,33692.05,0
I002087,O000026,P0010,4,48854.45,5
I002088,O000317,P0017,4,40804.07,0
I002089,O000028,P0109,2,24203.53,0
I002090,O000941,P0197,4,6803.6,0
I002091,O000169,P0127,2,51140.12,10
I002092,O000727,P0090,4,26000.72,20
I002093,O000191,P0166,4,33983.93,25
I002094,O000990,P0096,2,23314.01,5
I002095,O000710,P0164,4,5430.1,20
I002096,O000623,P0155,3,12961.32,25
I002097,O000801,P0057,2,38963.41,20
I002098,O000996,P0090,4,18134.51,15
I002099,O000524,P0012,5,10797.29,30
I002100,O000827,P0130,2,54114.46,15
I002101,O000160,P0032,3,64993.24,20
I002102,O000915,P0057,5,34030.63,0
I002103,O000683,P0127,4,61595.37,20
I002104,O000799,P0067,2,1820.49,5
I002105,O000215,P0038,2,37877.25,5
I002106,O000942,P0042,1,75058.44,10
I002107,O000158,P0065,5,59671.19,25
I002108,O000881,P0162,3,1569.15,30
I002109,O000346,P0159,1,43904.67,25
I002110,O000491,P0185,2,39518.39,20
I002111,O000279,P0015,4,56442.91,0
I002112,O000686,P0125,5,90850.07,25
I002113,O000332,P0144,1,1895.17,15
I002114,O000059,P0170,3,24216.64,30
I002115,O000485,P0185,4,41040.85,30
I002116,O000047,P0122,3,11323.49,25
I002117,O000069,P0169,4,54559.57,0
I002118,O000785,P0145,3,41397.6,20
I002119,O000094,P0172,4,19981.78,10
I002120,O000561,P0116,2,46072.78,30
I002121,O000019,P0036,4,26244.07,0
I002122,O000888,P0160,1,50018.38,5
I002123,O000076,P0079,5,7598.66,20
I002124,O000474,P0104,4,41097.35,20
I002125,O000221,P0122,4,9770.16,0
I002126,O000789,P0155,4,14283.07,0
I002127,O000983,P0118,5,16422.83,15
I002128,O000558,P0167,2,66393.26,25
I002129,O000586,P0176,3,4574.14,25
I002130,O000392,P0198,2,13379.71,25
I002131,O000653,P0149,2,4660.82,0
I002132,O000071,P0151,1,63188.44,15
I002133,O000290,P0070,4,42679.2,0
I002134,O999530,P0183,5,71460.86,20
I002135,O000781,P0171,4,44747.78,15
I002136,O000907,P0080,4,62708.25,10
I002137,O000708,P0110,3,22356.71,15
I002138,O000362,P0063,2,35892.95,25
I002139,O000999,P0099,4,4503.99,15
I002140,O000113,P0021,5,26982.73,25
I002141,O000229,P0098,1,60011.02,25
I002142,O000184,P0003,1,39016.66,15
I002143,O000212,P0173,2,61813.4,20
I002144,O000939,P0075,5,61470.81,20
I002145,O000358,P0101,4,52705.02,10
I002146,O000269,P0193,3,46228.3,10
I002147,O000811,P0019,5,68878.12,20
I002148,O000251,P0151,2,77773.11,10
I002149,O000593,P0071,2,57295.65,15
I002150,O000018,P0068,5,13356.21,20
I002151,O000513,P0085,5,39997.52,5
I002152,O000686,P0148,5,4590.26,0
I002153,O000162,P0064,1,63204.06,15
I002154,O000063,P0034,1,25754.24,15
I002155,O000309,P0084,5,20608.84,25
I002156,O000380,P0106,5,29389.21,0
I002157,O000011,P0063,3,54815.26,15
I002158,O000152,P0017,2,38761.63,5
I002159,O000896,P0189,2,17876.32,30
I002160,O000342,P0119,3,75322.88,5
I002161,O000597,P0085,4,36972.47,15
I002162,O000945,P0021,2,29021.87,10
I002163,O000306,P0142,3,56034.84,0
I002164,O000957,P0058,3,67574.72,5
I002165,O000849,P0049,2,53184.29,10
I002166,O000300,P0118,4,12976.6,10
I002167,O000680,P0060,5,4864.92,25
I002168,O000406,P0169,5,47306.27,30
I002169,O000322,P0167,2,48530.37,30
I002170,O000983,P0150,1,60503.69,15
I002171,O000066,P0074,2,22407.22,30
I002172,O000060,P0082,5,92878.37,0
I002173,O000166,P0042,5,63996.11,10
I002174,O000460,P0047,2,9680.07,5
I002175,O000813,P0160,-2,42349.05,20
I002176,O000221,P0028,1,50998.29,10
I002177,O000480,P0105,1,32822.37,15
I002178,O000956,P0094,4,1196.02,15
I002179,O000625,P0157,3,27087.83,5
I002180,O000658,P0072,1,35146.15,5
I002181,O000596,P0189,3,17525.8,0
I002182,O000278,P0056,2,8592.83,15
I002183,O000970,P0018,5,34508.21,30
I002184,O000094,P0005,2,46795.57,5
I002185,O000054,P0075,1,64600.05,15
I002186,O000677,P0067,4,1985.83,30
I002187,O000658,P0122,4,8669.85,0
I002188,O000806,P0160,2,35866.78,10
I002189,O000555,P0164,4,5588.41,25
I002190,O000348,P0038,1,27718.35,0
I002191,O000801,P0150,4,49772.29,25
I002192,O000937,P0066,2,65862.02,25
I002193,O000463,P0049,1,48654.65,0
I002194,O000049,P0023,4,31357.24,25
I002195,O000705,P0089,5,1778.65,0
I002196,O000876,P0117,4,43293.97,25
I002197,O000613,P0058,1,84014.4,10
I002198,O000364,P0178,3,45885.62,0
I002199,O000105,P0127,2,66586.67,25
I002200,O000256,P0066,4,50470.07,30
I002201,O000154,P0075,4,59180.75,25
I002202,O000606,P0067,4,1367.02,5
I002203,O999652,P0190,2,41761.57,10
I002204,O000899,P0114,1,41667.81,15
I002205,O000614,P0131,-3,23907.05,30
I002206,O000011,P0043,5,22190.93,25
I002207,O000074,P0090,3,25544.42,15
I002208,O000639,P0066,2,70811.05,5
I002209,O000971,P0041,3,28728.16,15
I002210,O000486,P0128,2,37460.69,5
I002211,O000429,P0005,4,34280.14,30
I002212,O000138,P0155,3,15941.24,5
I002213,O000293,P0152,3,59241.15,30
I002214,O000224,P0106,5,29127.35,25
I002215,O000412,P0149,2,6694.76,5
I002216,O000419,P0166,5,39883.5,5
I002217,O000442,P0011,3,81890.59,0
I002218,O000685,P0166,1,40985.06,5
I002219,O000552,P0168,1,16083.45,30
I002220,O000722,P0058,1,62778.44,30
I002221,O000097,P0039,2,64553.52,10
I002222,O000679,P0131,1,24803.9,30
I002223,O000557,P0112,4,4969.46,0
I002224,O000782,P0027,5,665.71,0
I002225,O000317,P0100,2,44896.24,0
I002226,O000182,P0100,5,41263.36,25
I002227,O000492,P0135,3,58502.85,15
I002228,O000412,P0164,4,5838.45,0
I002229,O000446,P0153,2,9326.46,20
I002230,O000733,P0037,2,22315.51,0
I002231,O000707,P0079,3,6009.58,5
I002232,O000289,P0029,5,34830.45,30
I002233,O000887,P0180,4,71118.07,30
I002234,O000417,P0195,5,29652.78,25
I002235,O000099,P0135,5,41407.92,20
I002236,O000059,P0006,4,1023.93,25
I002237,O000173,P0191,-1,67570.07,25
I002238,O000553,P0042,5,79006.72,0
I002239,O000647,P0083,2,80131.63,5
I002240,O999463,P0141,5,91709.34,30
I002241,O000176,P0158,5,6961.35,15
I002242,O000547,P0102,2,30077.27,5
I002243,O000182,P0059,2,73506.9,15
I002244,O000809,P0173,2,52103.42,25
I002245,O000518,P0022,1,95431.26,30
I002246,O000848,P0193,2,41045.39,15
I002247,O000313,P0142,-1,51252.6,5
I002248,O000518,P0170,2,31045.91,5
I002249,O000690,P0026,5,12553.11,5
I002250,O000755,P0119,1,65631.55,30
I002251,O000964,P0189,4,20795.2,15
I002252,O000667,P0025,3,53852.79,25
I002253,O000536,P0138,3,46289.85,5
I002254,O000622,P0120,4,68689.22,25
I002255,O000361,P0029,4,34239.19,5
I002256,O000710,P0139,4,44899.16,25
I002257,O000155,P0188,4,18293.25,15
I002258,O000394,P0137,5,40273.53,0
I002259,O000332,P0036,3,25353.95,5
I002260,O000334,P0088,3,5506.41,0
I002261,O000456,P0196,2,69638.68,15
I002262,O000643,P0069,5,70629.21,10
I002263,O000783,P0017,5,25389.77,0
I002264,O000801,P0142,3,65043.95,20
I002265,O000703,P0091,5,13420.73,20
I002266,O000822,P0050,5,9846.55,15
I002267,O000296,P0063,5,43029.54,15
I002268,O000596,P0188,5,14024.27,30
I002269,O000547,P0150,3,56099.95,5
I002270,O000656,P0170,4,25581.05,5
I002271,O000856,P0031,1,10433.71,15
I002272,O000407,P0011,5,60206.26,30
I002273,O000184,P0140,3,17259.02,5
I002274,O000570,P0001,5,61028.3,30
I002275,O000338,P0011,5,81711.35,25
I002276,O000269,P0122,1,9435.87,30
I002277,O000015,P0061,4,9304.99,0
I002278,O000218,P0001,3,58069.01,15
I002279,O000607,P0027,5,551.44,10
I002280,O000300,P0100,3,34938.12,15
I002281,O000681,P0139,3,42709.99,20
I002282,O000492,P0195,1,33875.21,5
I002283,O000900,P0107,1,51435.78,5
I002284,O000382,P0110,1,25832.76,10
I002285,O000973,P0078,2,46971.24,15
I002286,O000281,P0124,4,12778.33,30
I002287,O000169,P0096,1,32352.44,5
I002288,O000332,P0030,5,30908.82,5
I002289,O000955,P0081,2,39195.33,0
I002290,O000009,P0156,2,43663.34,10
I002291,O000813,P0113,4,91187.66,10
I002292,O000296,P0139,3,35555.93,15
I002293,O000175,P0084,2,20902.62,15
I002294,O000993,P0021,3,28314.41,5
I002295,O000849,P0180,5,81878.28,15
I002296,O000675,P0033,1,13618.79,25
I002297,O000484,P0200,2,10498.27,5
I002298,O000791,P0109,5,23377.57,20
I002299,O000730,P0083,5,56445.99,25
I002300,O000175,P0079,3,8088.1,0
I002301,O000119,P0104,3,42063.0,15
I002302,O000057,P0018,1,32098.19,10
I002303,O000614,P0079,4,6065.5,5
I002304,O000375,P0196,3,59388.06,30
I002305,O000750,P0136,3,27367.33,15
I002306,O000365,P0031,5,11200.02,30
I002307,O000209,P0155,2,13359.51,5
I002308,O000128,P0050,4,13968.06,25
I002309,O000246,P0052,5,3922.21,15
I002310,O000526,P0010,5,67308.37,20
I002311,O000362,P0018,4,25481.97,10
I002312,O000446,P0143,1,32397.11,25
I002313,O000419,P0079,2,7641.46,15
I002314,O000052,P0132,5,11574.46,25
I002315,O000193,P0123,4,2524.14,15
I002316,O000388,P0191,5,57934.93,0
I002317,O000230,P0080,4,69989.32,10
I002318,O000645,P0097,3,72248.21,20
I002319,O000589,P0151,1,51286.69,20
I002320,O000568,P0153,2,11274.68,5
I002321,O000726,P0176,1,4438.57,15
I002322,O000535,P0170,3,25134.91,10
I002323,O000961,P0189,5,23615.1,30
I002324,O000630,P0172,5,19505.17,10
I002325,O000912,P0199,5,57969.83,20
I002326,O000114,P0190,1,36664.97,25
I002327,O000474,P0150,5,52924.34,25
I002328,O000840,P0019,5,71205.11,30
I002329,O000921,P0116,1,45016.38,20
I002330,O000938,P0077,3,73428.8,30
I002331,O000436,P0053,2,65399.97,20
I002332,O000085,P0027,2,553.58,20
I002333,O000771,P0088,5,4092.83,5
I002334,O000504,P0157,1,29112.35,20
I002335,O000909,P0003,5,55584.55,30
I002336,O000587,P0185,2,35793.16,20
I002337,O000380,P0013,5,31371.33,20
I002338,O000227,P0054,3,51724.47,10
I002339,O000517,P0191,1,54491.01,25
I002340,O000788,P0004,3,68596.21,0
I002341,O000763,P0192,5,33902.68,0
I002342,O000982,P0064,2,69482.11,10
I002343,O000662,P0035,3,27553.93,0
I002344,O000061,P0147,3,12468.35,30
I002345,O000735,P0129,3,15829.88,10
I002346,O000732,P0055,4,23806.24,25
I002347,O000509,P0136,4,23188.36,5
I002348,O000358,P0177,5,500.64,10
I002349,O000818,P0062,1,69667.17,30
I002350,O000862,P0193,1,62808.44,15
I002351,O000253,P0171,3,53307.26,5
I002352,O000500,P0150,3,58177.34,0
I002353,O000298,P0098,5,46838.51,20
I002354,O000483,P0062,-4,56509.47,20
I002355,O000785,P0108,-4,4274.95,10
I002356,O000534,P0046,3,88815.9,25
I002357,O000079,P0106,1,28341.79,10
I002358,O000914,P0163,5,35143.86,10
I002359,O000849,P0105,3,26177.06,25
I002360,O999602,P0144,-2,1651.25,15
I002361,O000433,P0054,5,39159.85,10
I002362,O000278,P0174,5,64571.41,10
I002363,O000949,P0055,4,19952.97,15
I002364,O000267,P0103,5,65219.87,0
I002365,O000178,P0146,5,47882.16,20
I002366,O000466,P0131,3,22519.57,30
I002367,O000243,P0181,3,75456.52,5
I002368,O000127,P0126,-2,7463.05,30
I002369,O000983,P0142,1,73492.65,30
I002370,O000795,P0070,1,58539.99,20
I002371,O000779,P0129,1,11347.19,15
I002372,O000668,P0114,5,30869.41,15
I002373,O000780,P0073,1,48012.86,25
I002374,O000620,P0003,1,43432.59,20
I002375,O000895,P0164,1,4177.16,5
I002376,O000271,P0090,1,18355.37,30
I002377,O000884,P0044,1,66396.83,10
I002378,O000473,P0116,3,31328.56,0
I002379,O000707,P0182,5,21250.83,20
I002380,O000164,P0056,2,9026.91,0
I002381,O000495,P0160,3,49385.74,5
I002382,O000769,P0037,-4,29390.89,20
I002383,O000155,P0122,3,10215.67,5
I002384,O000182,P0047,4,13591.12,5
I002385,O000015,P0075,2,43444.09,20
I002386,O000053,P0160,3,44696.11,25
I002387,O000221,P0098,1,54444.14,25
I002388,O000174,P0168,2,11879.37,10
I002389,O000812,P0200,4,8395.55,10
I002390,O000420,P0051,5,4270.8,15
I002391,O000321,P0155,1,10747.43,30
I002392,O000989,P0145,4,45834.07,5
I002393,O000798,P0193,4,40758.14,5
I002394,O000833,P0139,1,40710.82,0
I002395,O000400,P0168,2,17870.0,10
I002396,O000892,P0081,3,38150.82,15
I002397,O000584,P0029,1,25365.47,10
I002398,O000251,P0079,2,7746.5,10
I002399,O000189,P0034,1,17256.13,10
I002400,O000220,P0047,3,9730.09,25
I002401,O000748,P0171,3,53373.45,30
I002402,O000905,P0122,-5,10708.48,15
I002403,O000641,P0165,1,65099.81,15
I002404,O000668,P0021,3,25116.48,25
I002405,O000277,P0035,3,22934.76,15
I002406,O000135,P0010,5,52973.38,20
I002407,O000945,P0149,2,6152.87,15
I002408,O000720,P0194,5,21052.95,10
I002409,O000570,P0123,5,1837.19,15
I002410,O000061,P0098,5,51939.01,10
I002411,O000524,P0007,4,1460.79,0
I002412,O000113,P0145,4,54827.87,5
I002413,O000448,P0022,1,86657.07,30
I002414,O000956,P0136,2,29429.04,25
I002415,O000854,P0033,3,15448.07,10
I002416,O000448,P0131,1,19680.15,20
I002417,O000421,P0136,4,26470.15,0
I002418,O000068,P0044,2,59456.32,25
I002419,O000888,P0038,-3,26062.55,5
I002420,O000063,P0001,5,44935.21,10
I002421,O000732,P0191,4,44687.98,0
I002422,O000529,P0001,5,41662.75,0
I002423,O999693,P0104,1,44808.01,25
I002424,O000841,P0039,4,67471.81,30
I002425,O000690,P0149,5,6754.5,20
I002426,O999914,P0012,3,10926.28,0
I002427,O000436,P0141,3,58266.29,0
I002428,O000836,P0153,5,12123.93,5
I002429,O000122,P0112,2,4373.9,0
I002430,O000904,P0134,1,63091.42,10
I002431,O000266,P0178,2,47138.37,10
I002432,O000997,P0039,3,74643.45,0
I002433,O000209,P0093,2,3474.21,15
I002434,O000385,P0083,5,59885.88,25
I002435,O000884,P0070,4,37166.98,0
I002436,O000142,P0141,1,83443.27,20
I002437,O000706,P0024,2,28300.6,20
I002438,O000296,P0197,2,6047.42,0
I002439,O000355,P0136,1,26164.28,5
I002440,O000233,P0120,3,48079.58,10
I002441,O000974,P0041,3,24656.01,10
I002442,O000164,P0023,5,41722.39,10
I002443,O000563,P0028,4,63125.53,30
I002444,O000998,P0162,-5,1810.36,15
I002445,O000905,P0030,4,22398.31,10
I002446,O000419,P0110,1,25408.67,5
I002447,O000089,P0118,2,19403.61,20
I002448,O000948,P0189,1,17048.13,25
I002449,O000970,P0068,-3,17313.05,15
I002450,O000333,P0193,3,56920.01,10
I002451,O000182,P0168,4,13329.32,25
I002452,O000393,P0077,1,50924.85,5
I002453,O000375,P0002,2,17735.37,30
I002454,O000266,P0039,5,54586.98,15
I002455,O000174,P0137,3,43664.82,5
I002456,O000685,P0118,4,12137.3,15
I002457,O000721,P0108,3,4043.08,5
I002458,O000283,P0034,5,27145.65,15
I002459,O000453,P0140,3,19293.01,15
I002460,O000679,P0021,1,30678.29,0
I002461,O000999,P0106,5,26652.27,10
I002462,O000129,P0038,3,27580.14,10
I002463,O000430,P0186,4,77456.31,5
I002464,O000345,P0023,4,42798.99,30
I002465,O000168,P0092,5,33074.41,15
I002466,O000708,P0169,3,49012.26,0
I002467,O000687,P0026,4,14904.51,0
I002468,O000151,P0136,1,23058.83,10
I002469,O000346,P0058,3,93709.34,30
I002470,O000742,P0046,5,88216.79,20
I002471,O000415,P0006,1,1076.04,0
I002472,O000187,P0012,3,9466.74,10
I002473,O000822,P0022,2,62696.82,15
I002474,O000319,P0014,5,35520.85,5
I002475,O000146,P0128,5,50132.95,5
I002476,O000064,P0042,2,64815.07,30
I002477,O000638,P0152,1,55682.83,0
I002478,O000215,P0004,4,54941.17,30
I002479,O000509,P0177,5,648.81,20
I002480,O000047,P0107,1,54492.61,5
I002481,O000963,P0195,5,41545.01,25
I002482,O000265,P0130,3,72307.39,30
I002483,O000337,P0135,1,40537.75,15
I002484,O000229,P0088,2,3939.46,5
I002485,O000542,P0143,4,30025.3,5
I002486,O000480,P0200,1,10523.04,15
I002487,O000437,P0028,5,62746.71,30
I002488,O000133,P0040,5,48160.08,15
I002489,O000493,P0065,1,51154.22,30
I002490,O000042,P0059,4,58980.36,0
I002491,O000818,P0047,1,13134.02,10
I002492,O000477,P0091,5,12619.0,10
I002493,O000889,P0172,2,22126.93,5
I002494,O000994,P0042,4,76222.43,15
I002495,O000685,P0155,5,12844.51,15
I002496,O000484,P0171,4,42649.9,15
I002497,O000707,P0159,5,60842.84,10
I002498,O000767,P0179,2,40216.8,0
I002499,O000917,P0105,2,25614.15,0
I002500,O000203,P0056,5,10077.93,5
