Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Discount,Payment_Mode,Unit_Price,Sales_Amount
TB102239,2024-11-28T00:00:00.000Z,CB1282,PB1024,SB114,9,15.0,Upi,340.5,2604.83
TB102246,2025-07-16T00:00:00.000Z,CB1307,PB1091,SB114,7,5.0,Net Banking,226.59,1506.82
TB102247,2024-08-30T00:00:00.000Z,CB1347,PB1087,SB115,10,20.0,Upi,194.18,1553.44
TB102253,2023-12-23T00:00:00.000Z,CB1117,PB1067,SB108,9,10.0,Cash,79.38,642.98
TB102258,2025-04-13T00:00:00.000Z,CB1288,PB1062,SB114,1,5.0,Upi,515.72,489.93
TB102267,2025-10-11T00:00:00.000Z,CB1201,PB1021,SB102,5,20.0,Net Banking,594.5,2378.0
TB102282,2024-02-01T00:00:00.000Z,CB1294,PB1070,SB111,3,15.0,Net Banking,200.12,510.31
TB102283,2025-06-15T00:00:00.000Z,CB1277,PB1032,SB104,4,15.0,Card,110.79,376.69
TB102285,2025-10-06T00:00:00.000Z,CB1207,PB1088,SB104,7,20.0,Net Banking,370.9,2077.04
TB102303,2026-03-11T00:00:00.000Z,CB1086,PB1036,SB118,2,0.0,Card,249.93,499.86
TB102311,2025-11-28T00:00:00.000Z,CB1167,PB1003,SB111,9,15.0,Net Banking,470.5,3599.33
TB102313,2023-08-20T00:00:00.000Z,CB1025,PB1026,SB117,3,15.0,Cash,827.5,2110.13
TB102317,2025-09-01T00:00:00.000Z,CB1122,PB1103,SB114,2,20.0,Net Banking,69.07,110.51
TB102321,2024-07-10T00:00:00.000Z,CB1270,PB1072,SB112,9,5.0,Net Banking,330.82,2828.51
TB102370,2025-12-10T00:00:00.000Z,CB1296,PB1086,SB111,1,10.0,Card,462.71,416.44
TB102380,2024-03-30T00:00:00.000Z,CB1128,PB1008,SB104,1,10.0,Upi,449.5,404.55
TB102382,2024-09-23T00:00:00.000Z,CB1303,PB1087,SB112,8,10.0,Cash,194.18,1398.1
TB102385,2025-11-19T00:00:00.000Z,CB1212,PB1071,SB108,1,5.0,Upi,319.48,303.51
TB102406,2026-03-10T00:00:00.000Z,CB1035,PB1092,SB109,1,15.0,Card,139.89,118.91
TB102415,2024-01-22T00:00:00.000Z,CB1305,PB1052,SB103,5,0.0,Upi,378.52,1892.6
TB102436,2025-11-22T00:00:00.000Z,CB1276,PB1074,SB118,10,10.0,Upi,536.26,4826.34
TB102451,2026-03-15T00:00:00.000Z,CB1114,PB1025,SB117,6,10.0,Upi,823.5,4446.9
TB102480,2026-03-09T00:00:00.000Z,CB1264,PB1100,SB105,9,20.0,Upi,473.06,3406.03
TB102558,2025-02-16T00:00:00.000Z,CB1095,PB1037,SB104,7,5.0,Net Banking,72.73,483.65
TB102571,2025-12-05T00:00:00.000Z,CB1188,PB1073,SB104,1,15.0,Net Banking,496.94,422.4
TB102576,2023-12-20T00:00:00.000Z,CB1028,PB1085,SB104,5,10.0,Card,518.69,2334.11
TB102578,2024-08-26T00:00:00.000Z,CB1070,PB1085,SB105,4,0.0,Upi,518.69,2074.76
TB102581,2023-09-17T00:00:00.000Z,CB1066,PB1005,SB107,1,0.0,Upi,268.0,268.0
TB102597,2024-08-28T00:00:00.000Z,CB1341,PB1018,SB111,7,5.0,Cash,418.5,2783.03
TB102603,2023-06-08T00:00:00.000Z,CB1256,PB1052,SB101,9,10.0,Cash,378.52,3066.01
TB102641,2024-03-08T00:00:00.000Z,CB1125,PB1107,SB116,7,0.0,Card,351.2,2458.4
TB102647,2024-10-04T00:00:00.000Z,CB1186,PB1041,SB109,1,15.0,Upi,482.02,409.72
TB102657,2023-02-27T00:00:00.000Z,CB1272,PB1069,SB116,10,10.0,Net Banking,500.3,4502.7
TB102664,2024-09-19T00:00:00.000Z,CB1255,PB1052,SB110,7,0.0,Net Banking,378.52,2649.64
TB102678,2024-11-03T00:00:00.000Z,CB1245,PB1093,SB107,10,5.0,Cash,264.64,2514.08
TB102687,2026-03-20T00:00:00.000Z,CB1185,PB1071,SB110,5,0.0,Card,319.48,1597.4
TB102689,2026-01-15T00:00:00.000Z,CB1152,PB1114,SB106,4,0.0,Card,348.35,1393.4
TB102695,2024-08-08T00:00:00.000Z,CB1020,PB1039,SB107,4,10.0,Cash,382.9,1378.44
TB102705,2025-07-27T00:00:00.000Z,CB1047,PB1059,SB106,1,20.0,Card,55.01,44.01
TB102712,2024-06-05T00:00:00.000Z,CB1127,PB1063,SB108,3,0.0,Card,363.89,1091.67
TB102714,2023-04-07T00:00:00.000Z,CB1022,PB1031,SB112,9,15.0,Net Banking,134.99,1032.67
TB102755,2024-03-15T00:00:00.000Z,CB1259,PB1044,SB104,2,0.0,Net Banking,522.15,1044.3
TB102778,2026-01-19T00:00:00.000Z,CB1184,PB1067,SB104,5,20.0,Card,79.38,317.52
TB102782,2023-01-27T00:00:00.000Z,CB1348,PB1045,SB113,1,5.0,Net Banking,274.52,260.79
TB102812,2024-11-01T00:00:00.000Z,CB1026,PB1013,SB117,9,15.0,Upi,489.0,3740.85
TB102840,2025-01-21T00:00:00.000Z,CB1341,PB1032,SB103,8,10.0,Cash,110.79,797.69
TB102851,2026-03-24T00:00:00.000Z,CB1254,PB1052,SB109,7,0.0,Upi,378.52,2649.64
TB102855,2023-08-05T00:00:00.000Z,CB1104,PB1040,SB107,1,10.0,Upi,108.03,97.23
TB102921,2023-04-21T00:00:00.000Z,CB1268,PB1019,SB115,4,20.0,Upi,466.5,1492.8
TB102967,2026-03-29T00:00:00.000Z,CB1258,PB1009,SB108,5,20.0,Upi,39.0,156.0
TB102978,2025-01-27T00:00:00.000Z,CB1073,PB1005,SB112,8,15.0,Upi,268.0,1822.4
TB103006,2024-06-03T00:00:00.000Z,CB1058,PB1111,SB115,4,20.0,Card,435.88,1394.82
TB103008,2026-01-10T00:00:00.000Z,CB1204,PB1097,SB111,1,20.0,Cash,104.19,83.35
TB103019,2024-04-06T00:00:00.000Z,CB1099,PB1032,SB107,6,5.0,Card,110.79,631.5
TB103025,2023-09-08T00:00:00.000Z,CB1047,PB1021,SB102,5,10.0,Net Banking,594.5,2675.25
TB103034,2025-12-27T00:00:00.000Z,CB1032,PB1025,SB106,5,5.0,Upi,823.5,3911.63
TB103035,2023-05-09T00:00:00.000Z,CB1182,PB1002,SB111,6,5.0,Upi,463.0,2639.1
TB103075,2023-07-07T00:00:00.000Z,CB1165,PB1100,SB101,4,10.0,Upi,473.06,1703.02
TB103079,2024-12-20T00:00:00.000Z,CB1068,PB1087,SB113,8,15.0,Card,194.18,1320.42
TB103092,2023-05-01T00:00:00.000Z,CB1040,PB1070,SB113,7,20.0,Net Banking,200.12,1120.67
TB103095,2026-03-06T00:00:00.000Z,CB1062,PB1072,SB105,8,5.0,Net Banking,330.82,2514.23
TB103099,2024-10-31T00:00:00.000Z,CB1010,PB1015,SB110,10,0.0,Cash,28.5,285.0
TB103108,2025-04-24T00:00:00.000Z,CB1025,PB1027,SB101,8,0.0,Upi,406.5,3252.0
TB103164,2023-02-07T00:00:00.000Z,CB1077,PB1023,SB103,9,0.0,Upi,458.5,4126.5
TB103168,2025-02-21T00:00:00.000Z,CB1106,PB1111,SB107,10,15.0,Card,435.88,3704.98
TB103203,2024-05-17T00:00:00.000Z,CB1291,PB1034,SB102,8,10.0,Net Banking,59.75,430.2
TB103208,2026-02-19T00:00:00.000Z,CB1192,PB1088,SB115,1,20.0,Upi,370.9,296.72
TB103234,2024-06-11T00:00:00.000Z,CB1219,PB1005,SB111,9,0.0,Cash,268.0,2412.0
TB103245,2025-03-12T00:00:00.000Z,CB1264,PB1055,SB115,6,0.0,Cash,549.62,3297.72
TB103248,2023-06-21T00:00:00.000Z,CB1051,PB1054,SB111,1,5.0,Cash,267.88,254.49
TB103282,2025-08-12T00:00:00.000Z,CB1037,PB1081,SB115,5,10.0,Net Banking,497.24,2237.58
TB103306,2024-04-19T00:00:00.000Z,CB1012,PB1009,SB114,5,15.0,Card,39.0,165.75
TB103309,2025-06-18T00:00:00.000Z,CB1287,PB1100,SB107,7,20.0,Upi,473.06,2649.14
TB103313,2023-02-19T00:00:00.000Z,CB1150,PB1102,SB113,5,5.0,Net Banking,539.88,2564.43
TB103326,2025-09-26T00:00:00.000Z,CB1049,PB1061,SB115,1,0.0,Upi,337.12,337.12
TB103332,2025-09-22T00:00:00.000Z,CB1048,PB1039,SB102,5,15.0,Upi,382.9,1627.33
TB103346,2023-10-20T00:00:00.000Z,CB1126,PB1119,SB103,4,20.0,Cash,387.57,1240.22
TB103372,2025-10-21T00:00:00.000Z,CB1014,PB1053,SB104,10,5.0,Net Banking,155.54,1477.63
TB103375,2025-08-03T00:00:00.000Z,CB1255,PB1104,SB107,1,5.0,Net Banking,196.86,187.02
TB103377,2025-09-14T00:00:00.000Z,CB1285,PB1115,SB105,1,0.0,Net Banking,461.13,461.13
TB103396,2025-05-21T00:00:00.000Z,CB1344,PB1013,SB116,10,15.0,Upi,489.0,4156.5
TB103398,2023-06-26T00:00:00.000Z,CB1051,PB1075,SB110,3,5.0,Upi,38.01,108.33
TB103403,2026-02-08T00:00:00.000Z,CB1155,PB1079,SB104,8,0.0,Net Banking,198.85,1590.8
TB103424,2024-05-19T00:00:00.000Z,CB1100,PB1041,SB115,6,0.0,Card,482.02,2892.12
TB103437,2023-01-31T00:00:00.000Z,CB1199,PB1043,SB114,1,0.0,Net Banking,83.73,83.73
TB103451,2023-07-05T00:00:00.000Z,CB1152,PB1021,SB105,8,0.0,Card,594.5,4756.0
TB103463,2024-11-09T00:00:00.000Z,CB1126,PB1057,SB101,5,15.0,Upi,164.23,697.98
TB103467,2024-10-19T00:00:00.000Z,CB1340,PB1010,SB102,7,0.0,Card,622.5,4357.5
TB103481,2024-10-09T00:00:00.000Z,CB1188,PB1087,SB113,8,5.0,Cash,194.18,1475.77
TB103518,2024-05-21T00:00:00.000Z,CB1084,PB1037,SB106,9,20.0,Net Banking,72.73,523.66
TB103519,2025-03-30T00:00:00.000Z,CB1247,PB1043,SB118,8,0.0,Upi,83.73,669.84
TB103529,2023-01-18T00:00:00.000Z,CB1038,PB1007,SB105,3,0.0,Cash,104.0,312.0
TB103557,2023-07-01T00:00:00.000Z,CB1088,PB1069,SB101,7,15.0,Upi,500.3,2976.79
TB103602,2025-05-13T00:00:00.000Z,CB1057,PB1046,SB102,6,20.0,Card,421.51,2023.25
TB103618,2024-11-19T00:00:00.000Z,CB1031,PB1040,SB111,8,0.0,Upi,108.03,864.24
TB103667,2023-12-10T00:00:00.000Z,CB1169,PB1077,SB108,7,0.0,Cash,208.57,1459.99
TB103671,2023-04-20T00:00:00.000Z,CB1270,PB1079,SB117,8,0.0,Cash,198.85,1590.8
TB103700,2026-01-19T00:00:00.000Z,CB1138,PB1022,SB110,5,10.0,Cash,132.5,596.25
TB103701,2023-11-15T00:00:00.000Z,CB1144,PB1032,SB112,3,0.0,Upi,110.79,332.37
TB103719,2024-10-22T00:00:00.000Z,CB1169,PB1006,SB109,7,15.0,Net Banking,126.0,749.7
TB103740,2024-03-08T00:00:00.000Z,CB1261,PB1100,SB113,7,10.0,Card,473.06,2980.28
TB103769,2023-12-10T00:00:00.000Z,CB1066,PB1001,SB107,5,10.0,Cash,54.0,243.0
TB103813,2024-06-15T00:00:00.000Z,CB1186,PB1030,SB110,1,20.0,Net Banking,522.5,418.0
TB103818,2025-12-31T00:00:00.000Z,CB1085,PB1092,SB118,9,5.0,Upi,139.89,1196.06
TB103823,2023-10-28T00:00:00.000Z,CB1042,PB1062,SB111,4,10.0,Cash,515.72,1856.59
TB103831,2023-11-14T00:00:00.000Z,CB1065,PB1068,SB109,3,10.0,Card,172.92,466.88
TB103838,2024-07-01T00:00:00.000Z,CB1254,PB1018,SB102,3,15.0,Cash,418.5,1067.18
TB103840,2023-11-10T00:00:00.000Z,CB1228,PB1095,SB105,7,10.0,Cash,170.59,1074.72
TB103860,2025-02-02T00:00:00.000Z,CB1177,PB1063,SB110,10,0.0,Net Banking,363.89,3638.9
TB103868,2023-03-05T00:00:00.000Z,CB1225,PB1096,SB102,2,0.0,Net Banking,399.61,799.22
TB103892,2023-12-13T00:00:00.000Z,CB1101,PB1001,SB117,1,15.0,Net Banking,54.0,45.9
TB103901,2024-05-27T00:00:00.000Z,CB1331,PB1002,SB108,8,20.0,Cash,463.0,2963.2
TB103908,2024-04-19T00:00:00.000Z,CB1119,PB1097,SB117,9,10.0,Cash,104.19,843.94
TB103930,2023-01-22T00:00:00.000Z,CB1271,PB1110,SB112,7,10.0,Net Banking,64.9,408.87
TB103940,2024-01-26T00:00:00.000Z,CB1166,PB1100,SB105,7,20.0,Cash,473.06,2649.14
TB103959,2024-12-29T00:00:00.000Z,CB1230,PB1033,SB109,10,0.0,Card,467.5,4675.0
TB103968,2024-05-02T00:00:00.000Z,CB1231,PB1108,SB101,10,5.0,Cash,269.14,2556.83
TB103969,2026-03-24T00:00:00.000Z,CB1300,PB1044,SB117,8,5.0,Card,522.15,3968.34
TB103980,2024-08-30T00:00:00.000Z,CB1215,PB1007,SB101,10,15.0,Upi,104.0,884.0
TB103987,2023-05-15T00:00:00.000Z,CB1115,PB1028,SB111,10,5.0,Cash,274.5,2607.75
TB104010,2024-06-04T00:00:00.000Z,CB1057,PB1043,SB116,8,0.0,Cash,83.73,669.84
TB104019,2024-03-19T00:00:00.000Z,CB1269,PB1065,SB118,9,15.0,Upi,487.45,3728.99
TB104040,2026-02-28T00:00:00.000Z,CB1291,PB1109,SB116,4,20.0,Net Banking,531.48,1700.74
TB104046,2025-01-05T00:00:00.000Z,CB1081,PB1019,SB111,7,20.0,Card,466.5,2612.4
TB104053,2023-03-10T00:00:00.000Z,CB1214,PB1011,SB111,4,15.0,Card,325.0,1105.0
TB104063,2025-11-22T00:00:00.000Z,CB1160,PB1002,SB111,2,20.0,Upi,463.0,740.8
TB104073,2024-12-13T00:00:00.000Z,CB1045,PB1088,SB102,4,15.0,Upi,370.9,1261.06
TB104081,2025-06-24T00:00:00.000Z,CB1027,PB1005,SB109,7,0.0,Upi,268.0,1876.0
TB104109,2023-09-06T00:00:00.000Z,CB1015,PB1020,SB107,4,0.0,Net Banking,470.0,1880.0
TB104129,2023-08-02T00:00:00.000Z,CB1150,PB1094,SB106,9,10.0,Card,259.1,2098.71
TB104136,2023-11-25T00:00:00.000Z,CB1108,PB1081,SB113,7,0.0,Cash,497.24,3480.68
TB104151,2025-02-01T00:00:00.000Z,CB1069,PB1085,SB118,3,5.0,Upi,518.69,1478.27
TB104178,2024-06-14T00:00:00.000Z,CB1108,PB1118,SB117,9,20.0,Cash,296.23,2132.86
TB104183,2024-01-31T00:00:00.000Z,CB1252,PB1066,SB118,1,0.0,Card,394.36,394.36
TB104232,2023-06-20T00:00:00.000Z,CB1047,PB1005,SB101,2,10.0,Upi,268.0,482.4
TB104262,2023-05-22T00:00:00.000Z,CB1313,PB1119,SB105,2,0.0,Card,387.57,775.14
TB104267,2025-04-18T00:00:00.000Z,CB1068,PB1090,SB108,3,15.0,Upi,471.11,1201.33
TB104271,2023-05-19T00:00:00.000Z,CB1146,PB1039,SB115,3,0.0,Cash,382.9,1148.7
TB104308,2025-10-10T00:00:00.000Z,CB1292,PB1048,SB112,10,10.0,Upi,145.81,1312.29
TB104321,2023-02-25T00:00:00.000Z,CB1130,PB1012,SB105,10,15.0,Card,357.5,3038.75
TB104344,2023-02-24T00:00:00.000Z,CB1336,PB1007,SB118,5,0.0,Net Banking,104.0,520.0
TB104354,2025-09-09T00:00:00.000Z,CB1119,PB1063,SB103,7,0.0,Card,363.89,2547.23
TB104363,2025-07-14T00:00:00.000Z,CB1149,PB1113,SB109,4,0.0,Cash,493.08,1972.32
TB104369,2024-02-01T00:00:00.000Z,CB1294,PB1011,SB114,10,0.0,Cash,325.0,3250.0
TB104385,2024-03-02T00:00:00.000Z,CB1167,PB1049,SB109,7,5.0,Net Banking,476.31,3167.46
TB104386,2025-08-25T00:00:00.000Z,CB1266,PB1072,SB105,6,0.0,Upi,330.82,1984.92
TB104388,2025-09-25T00:00:00.000Z,CB1214,PB1016,SB103,2,0.0,Cash,477.0,954.0
TB104393,2023-01-10T00:00:00.000Z,CB1062,PB1081,SB105,9,20.0,Cash,497.24,3580.13
TB104405,2025-05-24T00:00:00.000Z,CB1046,PB1099,SB117,5,10.0,Card,521.68,2347.56
TB104415,2025-03-30T00:00:00.000Z,CB1239,PB1018,SB108,4,20.0,Net Banking,418.5,1339.2
TB104418,2024-03-01T00:00:00.000Z,CB1229,PB1002,SB109,4,0.0,Card,463.0,1852.0
TB104428,2024-03-08T00:00:00.000Z,CB1122,PB1022,SB104,1,10.0,Cash,132.5,119.25
TB104435,2025-06-23T00:00:00.000Z,CB1117,PB1077,SB109,7,20.0,Cash,208.57,1167.99
TB104436,2024-08-14T00:00:00.000Z,CB1179,PB1042,SB110,10,20.0,Net Banking,308.17,2465.36
TB104476,2023-08-06T00:00:00.000Z,CB1068,PB1093,SB102,7,5.0,Card,264.64,1759.86
TB104487,2023-07-29T00:00:00.000Z,CB1140,PB1055,SB111,4,20.0,Cash,549.62,1758.78
TB104488,2024-07-28T00:00:00.000Z,CB1207,PB1002,SB111,1,10.0,Upi,463.0,416.7
TB104505,2023-09-01T00:00:00.000Z,CB1009,PB1043,SB108,7,10.0,Cash,83.73,527.5
TB104537,2024-09-26T00:00:00.000Z,CB1131,PB1001,SB115,8,0.0,Upi,54.0,432.0
TB104538,2024-03-28T00:00:00.000Z,CB1206,PB1002,SB101,6,15.0,Net Banking,463.0,2361.3
TB104558,2023-08-06T00:00:00.000Z,CB1158,PB1037,SB106,1,20.0,Card,72.73,58.18
TB104622,2024-07-08T00:00:00.000Z,CB1122,PB1068,SB104,6,0.0,Cash,172.92,1037.52
TB104626,2024-11-20T00:00:00.000Z,CB1028,PB1120,SB117,4,0.0,Upi,237.31,949.24
TB104632,2024-11-12T00:00:00.000Z,CB1260,PB1097,SB105,1,0.0,Card,104.19,104.19
TB104650,2024-04-01T00:00:00.000Z,CB1316,PB1088,SB108,1,15.0,Upi,370.9,315.27
TB104692,2023-08-14T00:00:00.000Z,CB1023,PB1037,SB108,3,5.0,Upi,72.73,207.28
TB104704,2025-12-17T00:00:00.000Z,CB1091,PB1051,SB109,5,5.0,Net Banking,75.89,360.48
TB104706,2023-03-12T00:00:00.000Z,CB1166,PB1091,SB110,2,0.0,Upi,226.59,453.18
TB104744,2023-08-21T00:00:00.000Z,CB1303,PB1110,SB107,7,5.0,Cash,64.9,431.59
TB104745,2025-01-24T00:00:00.000Z,CB1085,PB1103,SB105,10,5.0,Card,69.07,656.16
TB104757,2025-08-28T00:00:00.000Z,CB1143,PB1108,SB105,6,5.0,Upi,269.14,1534.1
TB104759,2024-03-14T00:00:00.000Z,CB1126,PB1048,SB115,10,0.0,Cash,145.81,1458.1
TB104787,2025-12-28T00:00:00.000Z,CB1094,PB1070,SB109,5,5.0,Upi,200.12,950.57
TB104803,2024-10-14T00:00:00.000Z,CB1030,PB1045,SB101,8,0.0,Net Banking,274.52,2196.16
TB104812,2025-04-03T00:00:00.000Z,CB1172,PB1094,SB101,1,20.0,Cash,259.1,207.28
TB104817,2024-10-17T00:00:00.000Z,CB1083,PB1057,SB111,2,0.0,Net Banking,164.23,328.46
TB104820,2024-11-15T00:00:00.000Z,CB1014,PB1031,SB118,1,10.0,Upi,134.99,121.49
TB104827,2024-02-24T00:00:00.000Z,CB1023,PB1053,SB112,2,5.0,Upi,155.54,295.53
TB104868,2023-03-09T00:00:00.000Z,CB1039,PB1087,SB110,3,5.0,Cash,194.18,553.41
TB104885,2025-08-16T00:00:00.000Z,CB1182,PB1094,SB107,5,10.0,Net Banking,259.1,1165.95
TB104891,2024-05-12T00:00:00.000Z,CB1136,PB1073,SB114,10,15.0,Cash,496.94,4223.99
TB104900,2024-08-20T00:00:00.000Z,CB1183,PB1022,SB117,10,10.0,Card,132.5,1192.5
TB104927,2026-02-12T00:00:00.000Z,CB1289,PB1066,SB112,7,0.0,Cash,394.36,2760.52
TB104936,2023-08-30T00:00:00.000Z,CB1095,PB1010,SB105,8,15.0,Card,622.5,4233.0
TB104942,2025-06-07T00:00:00.000Z,CB1316,PB1114,SB115,5,20.0,Net Banking,348.35,1393.4
TB104957,2025-08-09T00:00:00.000Z,CB1004,PB1038,SB111,7,15.0,Net Banking,227.0,1350.65
TB104963,2024-08-11T00:00:00.000Z,CB1254,PB1068,SB105,9,20.0,Net Banking,172.92,1245.02
TB104978,2024-06-24T00:00:00.000Z,CB1325,PB1061,SB114,5,20.0,Card,337.12,1348.48
TB104981,2023-07-05T00:00:00.000Z,CB1040,PB1078,SB102,8,0.0,Cash,171.27,1370.16
TB105012,2023-03-22T00:00:00.000Z,CB1031,PB1086,SB114,1,20.0,Card,462.71,370.17
TB105037,2026-01-11T00:00:00.000Z,CB1243,PB1008,SB109,3,0.0,Net Banking,449.5,1348.5
TB105047,2023-07-06T00:00:00.000Z,CB1015,PB1010,SB113,3,5.0,Card,622.5,1774.13
TB105051,2025-09-20T00:00:00.000Z,CB1282,PB1077,SB114,2,5.0,Net Banking,208.57,396.28
TB105054,2023-01-16T00:00:00.000Z,CB1336,PB1075,SB103,2,0.0,Net Banking,38.01,76.02
TB105063,2025-07-12T00:00:00.000Z,CB1336,PB1112,SB102,3,10.0,Card,204.15,551.21
TB105080,2023-02-26T00:00:00.000Z,CB1274,PB1004,SB103,7,5.0,Upi,26.5,176.23
TB105095,2024-03-16T00:00:00.000Z,CB1322,PB1003,SB106,8,10.0,Cash,470.5,3387.6
TB105100,2025-07-18T00:00:00.000Z,CB1128,PB1043,SB108,8,5.0,Card,83.73,636.35
TB105108,2024-08-14T00:00:00.000Z,CB1273,PB1092,SB110,9,0.0,Card,139.89,1259.01
TB105137,2023-02-22T00:00:00.000Z,CB1324,PB1053,SB113,9,10.0,Net Banking,155.54,1259.87
TB105152,2024-08-02T00:00:00.000Z,CB1241,PB1114,SB111,6,20.0,Card,348.35,1672.08
TB105166,2024-11-08T00:00:00.000Z,CB1129,PB1116,SB117,4,0.0,Upi,375.8,1503.2
TB105180,2024-10-04T00:00:00.000Z,CB1222,PB1033,SB111,5,10.0,Card,467.5,2103.75
TB105194,2026-02-20T00:00:00.000Z,CB1290,PB1031,SB114,1,10.0,Card,134.99,121.49
TB105197,2024-01-20T00:00:00.000Z,CB1039,PB1066,SB105,6,10.0,Cash,394.36,2129.54
TB105265,2024-03-31T00:00:00.000Z,CB1241,PB1066,SB114,2,0.0,Upi,394.36,788.72
TB105273,2024-04-13T00:00:00.000Z,CB1228,PB1093,SB110,6,5.0,Cash,264.64,1508.45
TB105314,2023-12-30T00:00:00.000Z,CB1269,PB1074,SB107,4,5.0,Cash,536.26,2037.79
TB105316,2025-08-08T00:00:00.000Z,CB1013,PB1022,SB108,6,20.0,Upi,132.5,636.0
TB105325,2023-05-10T00:00:00.000Z,CB1123,PB1007,SB108,5,20.0,Card,104.0,416.0
TB105335,2023-09-13T00:00:00.000Z,CB1016,PB1026,SB109,1,10.0,Cash,827.5,744.75
TB105346,2025-09-25T00:00:00.000Z,CB1313,PB1107,SB117,3,10.0,Card,351.2,948.24
TB105351,2023-03-17T00:00:00.000Z,CB1021,PB1074,SB114,10,20.0,Net Banking,536.26,4290.08
TB105378,2024-08-24T00:00:00.000Z,CB1350,PB1051,SB116,7,0.0,Net Banking,75.89,531.23
TB105380,2023-07-30T00:00:00.000Z,CB1005,PB1053,SB110,6,5.0,Card,155.54,886.58
TB105397,2024-06-30T00:00:00.000Z,CB1176,PB1119,SB118,4,5.0,Net Banking,387.57,1472.77
TB105407,2023-12-10T00:00:00.000Z,CB1316,PB1072,SB118,2,15.0,Cash,330.82,562.39
TB105417,2026-03-05T00:00:00.000Z,CB1082,PB1007,SB115,7,5.0,Cash,104.0,691.6
TB105429,2025-08-28T00:00:00.000Z,CB1280,PB1119,SB117,10,10.0,Upi,387.57,3488.13
TB105445,2023-09-20T00:00:00.000Z,CB1231,PB1099,SB106,8,15.0,Net Banking,521.68,3547.42
TB105455,2025-04-28T00:00:00.000Z,CB1294,PB1042,SB110,4,0.0,Cash,308.17,1232.68
TB105504,2024-10-09T00:00:00.000Z,CB1014,PB1096,SB111,6,10.0,Upi,399.61,2157.89
TB105514,2025-09-06T00:00:00.000Z,CB1305,PB1010,SB109,3,15.0,Cash,622.5,1587.38
TB105517,2025-06-11T00:00:00.000Z,CB1331,PB1068,SB117,8,20.0,Cash,172.92,1106.69
TB105522,2023-06-12T00:00:00.000Z,CB1264,PB1059,SB115,5,20.0,Cash,55.01,220.04
TB105551,2026-03-05T00:00:00.000Z,CB1272,PB1028,SB102,6,20.0,Net Banking,274.5,1317.6
TB105601,2025-06-18T00:00:00.000Z,CB1260,PB1102,SB117,6,20.0,Upi,539.88,2591.42
TB105610,2024-05-26T00:00:00.000Z,CB1062,PB1112,SB108,1,20.0,Cash,204.15,163.32
TB105622,2024-08-18T00:00:00.000Z,CB1101,PB1007,SB117,8,5.0,Net Banking,104.0,790.4
TB105646,2023-06-28T00:00:00.000Z,CB1186,PB1024,SB109,4,15.0,Upi,340.5,1157.7
TB105665,2023-09-09T00:00:00.000Z,CB1139,PB1098,SB106,4,10.0,Cash,198.71,715.36
TB105667,2023-10-23T00:00:00.000Z,CB1065,PB1030,SB102,3,20.0,Net Banking,522.5,1254.0
TB105669,2025-03-30T00:00:00.000Z,CB1179,PB1013,SB111,10,20.0,Card,489.0,3912.0
TB105689,2023-09-09T00:00:00.000Z,CB1236,PB1120,SB111,2,0.0,Card,237.31,474.62
TB105702,2024-02-29T00:00:00.000Z,CB1169,PB1025,SB112,8,0.0,Upi,823.5,6588.0
TB105718,2025-11-21T00:00:00.000Z,CB1238,PB1009,SB112,4,10.0,Net Banking,39.0,140.4
TB105726,2024-08-10T00:00:00.000Z,CB1245,PB1019,SB104,1,5.0,Net Banking,466.5,443.17
TB105735,2025-01-27T00:00:00.000Z,CB1248,PB1103,SB109,7,10.0,Upi,69.07,435.14
TB105753,2026-01-15T00:00:00.000Z,CB1046,PB1110,SB108,2,20.0,Net Banking,64.9,103.84
TB105757,2025-04-09T00:00:00.000Z,CB1330,PB1096,SB110,3,20.0,Net Banking,399.61,959.06
TB105763,2024-01-24T00:00:00.000Z,CB1065,PB1044,SB107,5,15.0,Upi,522.15,2219.14
TB105795,2024-09-19T00:00:00.000Z,CB1028,PB1095,SB108,6,0.0,Upi,170.59,1023.54
TB105829,2024-06-17T00:00:00.000Z,CB1323,PB1003,SB117,8,15.0,Upi,470.5,3199.4
TB105861,2025-08-21T00:00:00.000Z,CB1145,PB1060,SB102,5,0.0,Cash,60.97,304.85
TB105940,2023-06-17T00:00:00.000Z,CB1192,PB1090,SB112,9,5.0,Card,471.11,4027.99
TB105982,2026-01-08T00:00:00.000Z,CB1228,PB1042,SB115,1,0.0,Card,308.17,308.17
TB105994,2025-07-26T00:00:00.000Z,CB1330,PB1062,SB116,10,5.0,Cash,515.72,4899.34
TB106021,2025-12-31T00:00:00.000Z,CB1257,PB1109,SB114,10,0.0,Upi,531.48,5314.8
TB106031,2025-04-06T00:00:00.000Z,CB1069,PB1019,SB115,10,10.0,Net Banking,466.5,4198.5
TB106038,2023-08-29T00:00:00.000Z,CB1077,PB1088,SB108,6,5.0,Card,370.9,2114.13
TB106066,2024-02-23T00:00:00.000Z,CB1212,PB1066,SB101,4,0.0,Cash,394.36,1577.44
TB106067,2026-02-17T00:00:00.000Z,CB1140,PB1027,SB116,5,10.0,Card,406.5,1829.25
TB106081,2026-01-17T00:00:00.000Z,CB1340,PB1058,SB102,4,0.0,Card,106.27,425.08
TB106084,2025-08-11T00:00:00.000Z,CB1019,PB1081,SB110,3,15.0,Cash,497.24,1267.96
